398.1873	7338
400.7097	7395
403.2336	7466
405.7547	7361
408.2751	7518
410.7948	7459
413.3138	7447
415.83	7428
418.3497	7606
420.8666	7721
423.3829	7715
425.8985	7803
428.4133	7852
430.9275	7799
433.441	7816
435.9538	7813
438.4639	7864
440.9753	7864
443.4881	7895
445.9982	7914
448.5055	7933
451.0142	7980
453.5201	7941
456.0274	8037
458.5361	7901
461.04	7981
463.5453	7927
466.0478	7928
468.5517	8057
471.0549	8026
473.5574	7894
476.0572	7911
478.5584	7962
481.0568	8072
483.5545	8035
486.0557	8120
488.5521	8159
491.0478	8166
493.5449	8139
496.0392	8038
498.5349	8076
501.0299	8181
503.5222	8279
506.0139	8308
508.5048	8339
510.9991	8277
513.4887	8247
515.9777	8285
518.4659	8306
520.9534	8310
523.4403	8359
525.9306	8271
528.4161	8369
530.9009	8341
533.3851	8262
535.8687	8439
538.3535	8292
540.8356	8323
543.3171	8205
545.7979	8327
548.278	8318
550.7595	8254
553.2383	8300
555.7144	8393
558.1918	8364
560.6685	8304
563.1446	8359
565.6221	8444
568.0968	8452
570.5688	8492
573.0422	8477
575.515	8609
577.989	8701
580.4584	8636
582.9291	8730
585.3991	8652
587.8685	8631
590.3352	8540
592.8052	8684
595.2706	8700
597.7372	8567
600.2033	8664
602.6666	8632
605.1334	8654
607.5953	8789
610.0587	8603
612.5193	8765
614.9814	8517
617.4427	8719
619.9034	8608
622.3615	8572
624.8208	8715
627.2775	8635
629.7335	8620
632.1929	8552
634.6476	8684
637.1016	8660
639.5569	8637
642.0096	8651
644.4637	8686
646.9151	8720
649.3678	8723
651.8179	8688
654.2672	8837
656.7159	8798
659.166	8744
661.6154	8841
664.0622	8718
666.5082	8771
668.9537	8818
671.4005	8831
673.8445	8780
676.288	9024
678.7308	8862
681.1729	8857
683.6163	8971
686.0572	8890
688.4973	8863
690.9368	9030
693.3757	9075
695.8138	8971
698.2534	9029
700.6902	9079
703.1245	8969
705.56	8917
707.9949	8960
710.4311	8985
712.8647	8960
715.2957	8926
717.7279	9002
720.1595	9024
722.5905	9141
725.0208	9143
727.4505	9315
729.8795	9248
732.3058	9193
734.7336	9246
737.1626	9308
739.587	9305
742.0128	9341
744.4359	9513
746.8604	9352
749.2841	9538
751.7073	9514
754.1278	9679
756.5496	9560
758.9688	9464
761.3893	9523
763.8093	9426
766.2285	9587
768.6451	9742
771.0611	9659
773.4784	9572
775.895	9582
778.3091	9602
780.7244	9625
783.1371	9573
785.5493	9618
787.9626	9635
790.3754	9491
792.7856	9469
795.1951	9661
797.6039	9597
800.0121	9614
802.4236	9702
804.8306	9745
807.2369	9738
809.6425	9621
812.0475	9711
814.4538	9848
816.8575	9722
819.2606	9800
821.663	9678
824.0648	9713
826.4659	9680
828.8683	9619
